-1;"Windkraftanlagen sind in Göttingen aus Gründen des Natur- und Artenschutzes schwierig. Wir wollen trotzdem prüfen, was geht. Solarstrom (Dach/Freiflächen) hat in Göttingen Potenzial. Eine Bürgerenergiegenossenschaft wäre sinnvoll. Wir unterstützen einen Klimafonds zur Förderung von PV auf allen Dächern, wollen das Göttingen Solar-City wird und fordern vom Bund einen Sonderfonds für den anstehenden Transformationsprozess, finanziert aus einem Klima-Soli für besser Verdienende. Maßnahmen der v ..."
1;"Die Stadt sollte Vorbild beim Klimaschutz sein, hat selbst aber maximal 30%igen Einfluss auf die Einsparung von CO2. Vor uns liegt der größte gesellschaftliche Wandel seit der industriellen Revolution. Er kann nur gelingen, wenn alle mitmachen. Industrie und Gewerbe kommen als größte Energieverbraucher eine besondere Rolle zu. Es gibt keine rechtliche Handhabe, sie zum Klimaschutz zu zwingen. Der Klimaschutzgedanke ist dort aber längst angekommen. Maßnahmen der vergangenen Legislaturperiode 1 ..."
-1;"Wir können keine der angebotenen Antworten unterstützen. Göttingen hat einen erheblichen Bedarf an Wohnraum (es fehlen bis zu 5.000 Wohnungen) und an Gewerbeflächen. Dieser wird nicht allein durch Verdichtung zu stillen sein. Es wird also in Zukunft darum gehen, unterschiedliche Interessen miteinander in Einklang zu bringen. In den letzten Jahren wurden mehrere großflächige Schutzgebiete ausgewiesen (NSG/LSG), Ausgleichsflächen und Biotope geschaffen und Naherholungsgebiete entwickelt. Das w ..."
1;"Aus den Fragen geht nicht hervor, welche Träger gemeint sind. Bei Mensen und Einrichtungen der Stadt ist es für uns ein Muss, bei privat betriebenen Kiosken u. ä. in städtischen Gebäuden ist es ein Soll. Im öffentlichen Bereich kann man nur eine Empfehlung aussprechen. Die Erfahrung in den Schulen zeigt, dass ein kostenloses Essen nicht unbedingt besser angenommen wird und vermehrt zum Wegwerfen führt. Unterstützung finanziell schwacher Eltern durch die Stadt ist gegeben."
0;"Maßnahmen der vergangenen Legislaturperiode 1. Die Leitung der städt. Küchenbetriebe ist in die Hände einer Diplomökotrophologin gelegt worden, dadurch stetige Weiterentwicklung und Verbesserung der Mittagsverpflegung in Kitas und Schulen. 2. Der Speisenplan der Schulmensen ist den Qualitätsstandards der DGE angepasst worden. Deutlich sichtbar wird das an der Einführung von Veggiedays, dem täglichen Angebot einer vegetarischen Alternative, der Rücknahme fleischlicher Kost, der Bereitstellung  ..."
0;"Aus den Fragen geht nicht hervor, welche Träger gemeint sind. Bei Mensen und Einrichtungen der Stadt ist es für uns ein Muss , bei privat betriebenen Kiosken u. ä. in städtischen Gebäuden ist es ein Soll . Im öffentlichen Bereich kann man nur eine Empfehlung aussprechen. Die Erfahrung in den Schulen zeigt, dass ein kostenloses Essen nicht unbedingt besser angenommen wird und vermehrt zum Wegwerfen führt. Unterstützung finanziell schwacher Eltern durch die Stadt ist gegeben. "
-1;"Maßnahmen der vergangenen Legislaturperiode 1. Die Leitung der städt. Küchenbetriebe ist in die Hände einer Diplomökotrophologin gelegt worden, dadurch stetige Weiterentwicklung und Verbesserung der Mittagsverpflegung in Kitas und Schulen. 2. Der Speisenplan der Schulmensen ist den Qualitätsstandards der DGE angepasst worden. Deutlich sichtbar wird das an der Einführung von Veggiedays, dem täglichen Angebot einer vegetarischen Alternative, der Rücknahme fleischlicher Kost, der Bereitstellung ..."
1;"Mit dem Schulbausanierungskonzept wollen wir in allen Ganztagsgrundschulen und in allen weiterführenden Schulen - wo noch nicht geschehen - die räumlichen Voraussetzungen für eine gute und gesunde Mittagsverpflegung schaffen. Wir unterstützen die Einrichtung von Schulküchen und Schulgärten. Kochunterricht an Schulen findet in den Stundentafeln des Landes leider keinen Platz mehr und kann deshalb nur im Rahmen von Wahlunterricht oder AGs angeboten werden. Deshalb hier nur ein soll. Zur Zusatzf ..."
1;"Maßnahmen der vergangenen Legislaturperiode 1.Bereitstellung der Mittel für den Bau von Schulmensen (z. B. an der Lohbergschule). 2.Mit dem Projekt Guter Schulstart durch frühe Prävention fördern wir das gesunde Frühstück und mehr Bewegung in Kitas. Maßnahmen der kommenden Legislaturperiode 1.Mit dem weiteren Ausbau der Schulen zu Ganztagsschulen und der konsequenten Umsetzung des Schulbausanierungsprogramms, richten wir dort, wo sie fehlen, Mensen und Räume für das soziale Miteinander ein. 2 ..."
#
Partei_kurz:;"Piraten"
Partei_lang:;"Piratenpartei Deutschland Göttingen"
Partei_Beschreibung:;""
Partei_URL:;"https://www.piratenpartei-goettingen.de/"
Partei_Bild:;"data/Piraten_Goe.png"
1;"Wir müssen endlich aufhören weit entfernte Ziele zu formulieren. Es ist kein Ziel zu ambitioniert, als dass wir es nicht versuchen sollten. Wir haben keine Zeit zu verlieren. Maßnahmen der kommenden Legislaturperiode 1. Privaten Autoverkehr weitestgehend aus der Innenstadt verbannen 2. ÖPNV stärken und attraktiver machen. Fahrscheinloses fahren. 3. Erzeugung erneuerbarer Energie in Haushalten fördern Maßnahmen der vergangenen Legislaturperiode Maßnahmen der kommenden Legislaturperiode "
1;"Es ist eine dumme Ausrede, wir könnten nichts hier tun. Unsere Verantwortung für die Welt beginnt bei uns. Maßnahmen der vergangenen Legislaturperiode 1. Wir haben beantragt, die Klimaneutralität des Landkreises auf 2030 vorzuziehen, was mehrheitlich abgelehnt wurde Maßnahmen der kommenden Legislaturperiode 1. Wir fordern, dass das Repowering bereits bestehender Windräder überall erfolgt und keine bisherigen Winkraftflächen gestrichen werden. 2. Keine Bauten ohne Solarpanels am Dach und Nachr ..."
1;"Diese Massnahmen können wir ergreifen und effizient CO2 reduzieren. Es liegt in unserer Hand Maßnahmen der kommenden Legislaturperiode 1. Radwege schaffen, statt Radspuren. ggf Autoverkehr einbahnig einrichten. "
1;"Es muss alles geprüft werden, das uns dem Ziel näher bringt. Geld muss dafür in die Hand genommen werden. Die Schäden werden/würden teurer werden. Maßnahmen der kommenden Legislaturperiode 1. Bustaktung erhöhen, kleinere Busse und fahrscheinlos. "
1;"Nur durch eine grossangelegte Offensive ist zeitnah etwas zu erreichen. Maßnahmen der kommenden Legislaturperiode 1. Windkraftflächen ausweisen und keine bestehenden Flächen aus dem ROP herausnehmen, sondern repowern. "
1;"Die Industrie darf aus den Bemühungen nicht herausgenommen werden. "
1;"Es gibt viele Möglichkeiten die Flächenversiegelung zu stoppen, diese sollen aktiv genutzt werden."
1;""
1;""
1;""
1;""
1;"Zur Zusatzfrage: Um die o.g. Ziele zu erreichen sind personelle Ressourcen bereitzustellen, wieviel das sein muss entscheidet das zu entwickelnde Konzept."
1;"Zur Zusatzfrage: Um die o.g. Ziele zu erreichen sind personelle Ressourcen bereitzustellen, wieviel das sein muss entscheidet das zu entwickelnde Konzept."
#
Partei_kurz:;"PARTEI"
Partei_lang:;"Die PARTEI Göttingen"
Partei_Beschreibung:;""
Partei_URL:;"https://die-partei-goettingen.de/"
Partei_Bild:;"data/PARTEI_Goettingen.png"
1;"Aus rein klimapolitischer Sicht ist muss Antwort A) natürlich das oberste Ziel sein, gleichwohl sehen wir, dass neben der reinen Herausforderung des Klimawandels in diesem Zuge auch sehr viele soziale und gesellschaftliche Fragen und Problemstellungen geklärt werden müssen. Deshalb erachten wir Antwort B als realistischstes Ziel, gleichwohl mit einem besonderen Fokus darauf, dass es sich um eine Mindest- und keine Zielvorgabe handelt. Maßnahmen der vergangenen Legislaturperiode 1.Im Kreistag: ..."
1;"Auch in einer globalisierten Welt können und müssen lokale Absatz- und Produktionswege fokussiert und gefördert werden. Gerade in der Grundversorgung mit Lebensmitteln bspw. sind Importe auch von Gemüse quer durch die Welt wo möglich zu vermeiden. Deshalb gilt für uns: Wenn Avocado, dann lokal! Maßnahmen der vergangenen Legislaturperiode 1. Als nur kommunal aktive Partei ohne Mehrheitsbeteiligung gibt es hier für uns wenige Möglichkeiten, Maßnahmen zu ergreifen. Ratsantrag: Sicherung ICE-Halt ..."
0;"Ohne einen großflächigen Ausbau des ÖPNV in der Fläche weit über den aktuellen Bestand hinaus sehen wir keine Möglichkeit hier bereits weitergehende Maßnahmen zu ergreifen ohne die Stadt Göttingen vom umgebenden ländlichen Raum quasi abzukoppeln. Ein Göxit aus Südnidersachsen ist selbst uns zu viel! Maßnahmen der vergangenen Legislaturperiode 1. Ratsantrag Fahrradbügel Kiessee 2. Anfrage im Rat Planungsstand Pollerlösung 3. Ratsantrag E-Ladestation auf Polizeigelände "
1;"Unsere Verkehrsexpert*innen arbeiten bereits seit geraumer Zeit an unserem Verkehrskonzept Göttingen 42. Auch wenn wir eher eine Untergrund- als einer City-Seilbahn bevorzugen ist für uns ein radikaler Ausbau des ÖPNV der wichtigste Schritt zu klimaneutraler Mobilität. Maßnahmen der vergangenen Legislaturperiode 1. Ratsantrag Ticketfreie Samstage 2. Ratsantrag Störungsmelder GÖVB 3. Ratsantrag Grüne Welle Nikolausberger Weg . Maßnahmen der kommenden Legislaturperiode 1. 365-Euro-Ticket 2. Tra ..."
1;"Der Kampf gegen den Klimawandel kann von der Stadt Göttingen, alleine schon wegen der flächenmäßigen Einschränkungen in Sachen Windenergie nur gemeinsam mit dem Landkreis erreicht werden. Dennoch muss die Stadt jede vorhandene Fläche möglichst zur lokalen Energiegewinnung verwenden. Deshalb sind für uns die Antworten A) in enger Kooperation mit dem Landkreis D) und E) die treffendsten. Maßnahmen der vergangenen Legislaturperiode 1. Ratsantrag Südlink 2. Ratsanfrage Biowärmezentrum "
1;""
1;" Maßnahmen der vergangenen Legislaturperiode 1. Ratsantrag Umwandlung konventioneller Flächen in ökologisch wertvolle 2. Ratsantrag Ausweisung Ascherberg als Naturschutzgebiet 3. Ratsanfrage Habichtsweg "
1;" Maßnahmen der vergangenen Legislaturperiode 1. Ratsantrag: Göttinger Märkte und Veranstaltungen plastikfrei "
0;" Maßnahmen der vergangenen Legislaturperiode 1. Ratsantrag: Göttinger Märkte und Veranstaltungen plastikfrei "
1;" Maßnahmen der vergangenen Legislaturperiode 1. Ratsantrag: Göttinger Märkte und Veranstaltungen plastikfrei "
1;" Maßnahmen der vergangenen Legislaturperiode 1. Ratsantrag: Göttinger Märkte und Veranstaltungen plastikfrei "
1;"Zur Zusatzfrage: Hier sehen wir mit Blick auf die Schulen die Verwantwortung nicht in den Gebietskörperschaften sondern beim Land. Darüberhinaus liegt die Verantwortung eher beim Landkreis. Hier gilt es gemeinsam Lösungen zu finden. Inwieweit da Personalressourcen nötig sind, gilt es dann zu prüfen. Maßnahmen der kommenden Legislaturperiode 1. Auf die Einrichtung weiterer Schulküchen bei Sanierungen drängen. 2. Schaffung von freiwilligen kostenlosen Koch-Kursen für Schüler*innen "
1;"Zur Zusatzfrage: Hier sehen wir mit Blick auf die Schulen die Verwantwortung nicht in den Gebietskörperschaften sondern beim Land. Darüberhinaus liegt die Verantwortung eher beim Landkreis. Hier gilt es gemeinsam Lösungen zu finden. Inwieweit da Personalressourcen nötig sind, gilt es dann zu prüfen. Maßnahmen der kommenden Legislaturperiode 1. Auf die Einrichtung weiterer Schulküchen bei Sanierungen drängen. 2. Schaffung von freiwilligen kostenlosen Koch-Kursen für Schüler*innen "
#
Partei_kurz:;"Volt"
Partei_lang:;"Volt Göttingen"
Partei_Beschreibung:;""
Partei_URL:;"https://www.voltdeutschland.org/goettingen "
Partei_Bild:;"data/volt_logo.svg"
0;"Laut IPCC müssen 1,5 Grad-kompatible Reduktionspfade global ca. 2070 Klimaneutralität erreichen. Das europäische Zieljahr 2050 bedeutet EU-Klimaneutralität 20 Jahre früher, für Deutschland fordert Volt 2040. Dies ist ein erreichbarer 1,5 Grad-kompatibler Pfad, mit dem wir auch einen Beitrag zur globalen Klimagerechtigkeit leisten. Für Volt steht internationale Zusammenarbeit im Mittelpunkt der Krisenbewältigung. Globale Krisen erfordern globale Lösungen. Maßnahmen der kommenden Legislaturperi ..."
0;"Eine sozial gerechte Transformation ist möglich, und nur so können die sozialen Spannungen reduziert werden. Volt steht für eine nachhaltige und generationengerechte Marktwirtschaft. In der Dekarbonisierung und Digitalisierung liegen mehr Chancen als Probleme: Von Erneuerbaren Energien über Speichertechnologien und Kreislaufwirtschaft bis hin zum Ausbau der europäischen Energienetze entstehen Millionen gut bezahlte Arbeitsplätze. Maßnahmen der kommenden Legislaturperiode 1. Ausbildungsoffensi ..."
1;"Wir wollen, dass der Anteil klimafreundlicher Mobilität - Fuß-, Fahrrad, ÖPNV - steigt, doch auch Autos werden weiter auf unseren Straßen fahren: Eine echte Null-Emissionen-Mobilität lässt sich nur durch neue Antriebsysteme auf Basis sauberer Energie erreichen. Volt setzt dabei auf umfassende beschleunigte Elektrifizierung des privaten Verkehrs. Auf Bundesebene setzen wir uns dafür ein, den Einsatz fossiler Kraftstoffe ab 2035 zu verbieten. Maßnahmen der kommenden Legislaturperiode 1. Radschn ..."
-1;"Wie im neuen Klimaplan 2030 vorgesehen setzen wir auf die zügige Umsetzung der im Nahverkehrsplan vorgeschlagenen Maßnahmen. Darüber hinaus wollen wir, dass ein Busentwicklungsplan aufgelegt werden. Parallel sollte die E-Mobilität weiter ausgebaut werden: Wer zB ein Jahresabo bei den GöVB hat, sollte Rabatte für E-Sharing-Systeme bekommen (wie in Tübingen). Maßnahmen der kommenden Legislaturperiode 1. Förderprogramme nicht nur von Bund und Land sondern auch von Europa ausschöpfen 2. Busentwi ..."
1;"Gerade in Städten fehlen oft die benötigten Flächen für den Ausbau der Erneuerbaren Energien. Volt setzt sich daher für europäische Lösungen ein, insbesondere der Netzausbau muss beschleunigt werden. In Göttingen soll laut des neuen Klimaplans der Anteil von Strom aus regionaler Produktion von 7 auf 45% steigen - dieses Ziel unterstützen wir und wollen es durch eine Solarsatzung, Solardächer für Parkplätze, Fahrradwege und Agrophotovoltaik erreichen. Maßnahmen der vergangenen Legislaturperiod ..."
1;"Die Einflussmöglichkeiten der Kommune auf Industrie-Emissionen sind eng begrenzt: Wir brauchen dringend bundes- und europäische Lösungen, für die sich Göttingen auf allen Ebenen (Städtetag etc.) engagieren soll. Für Göttingen unterstützt Volt die Idee regionaler Klimafonds (siehe Klimaplan) und die Gemeinwohlökonomie (GWÖ): Göttinger Betriebe, die eine Gemeinwohlbilanz vorlegen, sollen ihre Beiträge prominent präsentieren können und gefördert werden - auch finanziell. Maßnahmen der kommenden  ..."
-1;"Die bestehenden Naherholungs-, und Naturflächen müssen erhalten bleiben, zusätzlich brauchen wir Flächen zur Aufforstung und Wiedervernässung. Das geplante Feuchtgebiet am Leinewehr ist ein richtiger Schritt, sollte aber baldmöglichst vergrößert werden. Zugleich wird in Göttingen mehr (insbesondere sozialer) Wohnraum benötigt: Volt tritt für eine behutsame Innenstadtverdichtung und die Nutzung bereits versiegelter Flächen ein, zB über dem Kaufpark am Wall. Maßnahmen der kommenden Legislaturp ..."
1;"Essen an Kitas, Schulen und Arbeitsplätzen soll sich an ernährungswissenschaftlichen Erkenntnissen orientieren und muss insbesondere für Bedürftige beitragsfrei sein. Wertschöpfungsketten müssen transparent und fair sein. - Regionalität hat kaum Auswirkungen auf Emissionen, stärkt aber Resilienz. Ökologische Lebensmittelerzeugung umfasst für uns nicht nur Biolandwirtschaft, sondern auch ressourcenschonende und moderne Landwirtschaft 4.0 . Darüber hinaus wollen wir auch neue Wege gehen, zB mit ..."
0;"Essen an Kitas, Schulen und Arbeitsplätzen soll sich an ernährungswissenschaftlichen Erkenntnissen orientieren und muss insbesondere für Bedürftige beitragsfrei sein. Wertschöpfungsketten müssen transparent und fair sein. - Regionalität hat kaum Auswirkungen auf Emissionen, stärkt aber Resilienz. Ökologische Lebensmittelerzeugung umfasst für uns nicht nur Biolandwirtschaft, sondern auch ressourcenschonende und moderne Landwirtschaft 4.0 . Darüber hinaus wollen wir auch neue Wege gehen, zB mit ..."
1;"Essen an Kitas, Schulen und Arbeitsplätzen soll sich an ernährungswissenschaftlichen Erkenntnissen orientieren und muss insbesondere für Bedürftige beitragsfrei sein. Wertschöpfungsketten müssen transparent und fair sein. - Regionalität hat kaum Auswirkungen auf Emissionen, stärkt aber Resilienz. Ökologische Lebensmittelerzeugung umfasst für uns nicht nur Biolandwirtschaft, sondern auch ressourcenschonende und moderne Landwirtschaft 4.0 . Darüber hinaus wollen wir auch neue Wege gehen, zB mit ..."
1;"Essen an Kitas, Schulen und Arbeitsplätzen soll sich an ernährungswissenschaftlichen Erkenntnissen orientieren und muss insbesondere für Bedürftige beitragsfrei sein. Wertschöpfungsketten müssen transparent und fair sein. - Regionalität hat kaum Auswirkungen auf Emissionen, stärkt aber Resilienz. Ökologische Lebensmittelerzeugung umfasst für uns nicht nur Biolandwirtschaft, sondern auch ressourcenschonende und moderne Landwirtschaft 4.0 . Darüber hinaus wollen wir auch neue Wege gehen, zB mit ..."
1;"Gesunde Ernährung als Teil eines nachhaltigen Lebensstils soll der Bevölkerung über die wichtigsten Medien und Bildungseinrichtungen vermittelt werden. Wir wollen fortschrittliche Projekte wie den Albaniwald , also das Anlegen eines Schulwaldes von und mit Schülern an möglichst vielen Standorten umsetzen.Zur Zusatzfrage: Da Transportwege kaum zur Emissionsbilanz beitragen (sofern der Transport nicht per Flugzeug erfolgte), ist Regionalität für das Klima von geringerer Bedeutung als die einges ..."
1;"Gesunde Ernährung als Teil eines nachhaltigen Lebensstils soll der Bevölkerung über die wichtigsten Medien und Bildungseinrichtungen vermittelt werden. Wir wollen fortschrittliche Projekte wie den Albaniwald also das Anlegen eines Schulwaldes von und mit Schülern an möglichst vielen Standorten umsetzen.Zur Zusatzfrage: Da Transportwege kaum zur Emissionsbilanz beitragen (sofern der Transport nicht per Flugzeug erfolgte), ist Regionalität für das Klima von geringerer Bedeutung als die eingeset ..."
#
